"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","X.pam1.clustering.","C_T","type","Cell_type","predicted_nb"
"GSM5491750_16.068",-3.43655564770859,0.523559757607602,2.80638623012588,-3.51888178802644,0.698515374862298,2.31674288851736,2.44659409636311,-0.0438256236431478,-2.36970232862147,-1.05302066978383,3.77759747683931,0.254293627012029,-0.766707364052433,-1.06454718236505,0.693303596647602,-0.888698402242628,-1.21683730001654,-0.399492551566778,-0.776345992624459,-0.288459844098459,0.0680079025151207,1.04650220938916,2.07812617392432,0.393225700229303,-0.896357174595804,-1.42419015013324,-0.0383629782116659,-0.796188614602129,0.135312497440884,1.41595701231061,0.667623271514344,0.787023376918249,0.996628812745598,0.608896689250712,0.504666016049353,0.679777505140422,1.25194105570482,0.653797638113811,-1.28556470415378,1.31143240557332,-0.410927199869195,0.340320063308345,0.434746178508587,0.430237247180285,-0.443951088200526,0.530441138123857,0.345987781110151,-0.615427324407649,0.0960671078649128,-0.147386477345388,0.0925521582002064,0.341451312242381,0.338913074520093,-0.350622232759208,0.302595475028271,0.498165479790736,-0.424576583838904,0.0589934396036402,0.248826929296602,-1.11029714355977,0.366837734747159,-0.320193294908634,0.0143775589205593,-0.86303654473991,0.806305931697406,-0.515543873998471,1.45150547206547,-0.0924435222540918,0.189240847578004,-0.20943080090195,-0.174018207498236,-0.0725150662629259,0.7368364946578,-0.172037768790747,-0.00946553629263429,0.0824168610355912,0.288885052957383,-0.354792531932442,-0.357582968258922,-0.189213380691664,0.159490063551081,-0.0571255202813951,-0.549241732426318,0.621793822676814,-0.279049038855627,-0.243224269555146,-0.243927873717892,0.207524564669314,0.072632771880066,0.167623915118534,0.228283430509779,-0.284480399832933,0.693259366956365,0.752600124476953,-0.490728198026981,-0.282752789743385,-0.244947607713733,-0.511553000730519,0.231011502867336,-0.194747371037064,-0.758471554915297,0.355747121510669,0.0664085193140241,-0.355234565226358,-0.0943492205246566,0.154045276193002,-0.127784301483611,-0.0514718903565913,-0.0269527464687803,-0.258871536822328,0.281723823362499,-0.220643668412707,0.217430645435309,0.330310508197032,-0.0441728430807279,-0.0301327172808388,0.141134650011056,0.0288948880362158,0.0321773198870356,0.0959478296437079,0.102500432764844,-0.041752348068515,3,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491751_16.070",1.10040502712935,-1.8612135483064,1.98242322637974,0.225688128301512,2.17761695728193,5.18523162118739,1.67825823174698,-0.140927458302158,1.5198068875676,1.74056657373819,-0.11400819803387,0.0663047160254478,0.739537893198102,0.404522978675337,0.00617587992217257,0.378997788760545,-1.2949779601339,0.025076277345293,0.417174900931713,-0.313459561850647,-0.358533337750755,0.543331861548935,0.750765292815279,0.433088721591092,-1.18628024011568,-0.254131855465353,0.147237677990941,-0.280721010477709,0.889613363609244,1.22503359250382,-0.89493352418145,-0.548049753601253,-0.857711338257102,0.0797710238508809,-0.0850845437314657,0.837847330288113,0.566020518815067,0.718420460856181,0.743664899544998,0.531377774797306,0.40763032950522,-0.172663365314065,-0.675080101904412,0.219632549772458,0.685174279416562,-0.087500199705499,-0.796639400205039,-0.0499638471964323,-0.410183227979326,0.107962903933243,0.750643127468537,-0.229148344839606,-0.752244497693259,-0.0457821270166902,0.229662564392007,-0.51050925185795,-0.212775080333356,-0.446870432833777,-0.0595653225814155,-1.08726158195725,-0.322899038757027,0.478375182530952,0.765416398535522,-0.0316559722603705,-0.44088065728583,0.460510896950098,-0.546174195824734,-0.158884677597941,0.677430430599398,0.449881844463895,0.361385278129029,-0.439238144104567,-0.350673337468247,-0.278496715985139,0.381765232603177,-0.430361467576631,0.222976644208581,0.504532521674872,-0.484249476895914,-0.360975237675903,0.363190089924807,-0.431651444702063,0.827531151675097,-0.0963531090521701,-0.0625628807580219,0.845471935874698,0.26988405277196,0.112512142667301,-0.542213174522646,0.0347191019034795,0.473372026259316,-0.677271745913414,0.21799391018497,0.437445956473994,-0.328895950807473,-0.395168857522951,-0.458558417406468,0.542146278946778,-0.652045399920993,0.472950217419396,0.0360607129205705,-0.17871464334117,0.0246156723172403,-0.0200855092378245,0.406551491989669,-0.0469366176602372,0.0786630064120207,0.170332327834838,0.0871295820942965,0.041137744578223,0.453196532478737,-0.127435781565911,0.153616612308109,-0.341812582733919,-0.179583345375993,-0.0484897294304344,-0.243811235789161,0.048829397335923,-0.26142503727466,-0.31711210426398,-0.10685240045198,-0.147275838117172,2,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491752_16.074",2.76409836441947,-1.2356271813027,2.92589457691594,6.19395133116989,0.301447471162428,3.31859799106091,0.0323852498623721,0.0210543474981969,-1.44435912279413,3.7982605534943,-0.0177851758225222,0.510577946401918,0.160396366019374,0.530235473739254,0.200602242414869,-0.84464990378246,-1.52974751028335,0.054887984707392,0.400257938317684,-0.21299597963858,-3.06372852767444,0.241739509030365,0.523155552612864,0.018049030621128,0.176227831927596,-0.635213193940824,-1.9907744815582,1.54402031133892,-0.821039248178205,1.0053836547248,0.566612561827822,-0.795431391115387,-0.0623279952728289,0.20083182792145,-0.387491879321311,0.286339705995389,-0.523631812290634,-0.876601726473568,0.517809614507159,-1.06936404473536,-1.46611221376524,-0.811765696381317,0.44077923950223,0.48857416990519,0.161372803516272,-0.137478491465654,-0.586870557951672,1.53704214786713,0.405168664488736,-0.381999791223802,-0.965413462337348,-1.07869251280998,-1.01128821179964,-0.135959160967033,0.488157862884744,-0.0895966783700985,-0.0118199453034376,0.294893105778835,-0.233078682588846,-0.116036351475779,-0.123330368228296,-0.400234433784898,-0.0564082166626443,0.358401834806092,-0.137673706022134,0.758600190201457,-0.277248133129703,-1.18110944582015,-0.262579252222042,0.182193674241903,-0.410911286669321,0.212102503097452,-0.42071025126881,0.00178676269585769,0.112872346607274,-0.406480893130332,-0.367942596266081,0.0866852279359456,0.147658386051102,-0.676265561029668,-0.138915837941448,0.211149578514693,0.244227331812604,0.561347484122305,0.43755844171963,0.0111153746823815,-0.0243038792776489,-0.18224436975486,1.36656046648921,0.181931691048763,0.255468120853113,0.126178939260988,0.17054885979498,0.0670219871576594,-0.111109737852039,-0.119353375161589,-0.00936655717146989,0.294816989137747,0.0461567412605177,0.242877408095053,0.322490324275338,0.215060106300214,0.175895106663074,0.180919076203161,-0.0898809886032264,-0.211457804177653,0.216280860977736,-0.228339229127675,0.0197681679609906,0.0118005443833096,0.270909958822506,-0.173115078458516,-0.396323165797534,0.286833198799935,0.0948432882064909,-0.200135078250367,-0.0754317983142259,-0.110538455940999,0.0586129113087182,-0.150058716618047,0.0317994323327404,-0.030682012066011,2,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491753_16.076",3.90512878103135,0.669269749679974,3.25983690556982,0.816873044813844,1.40349023818151,5.6979339933102,1.21900664648034,-0.782654907935052,1.87131168500004,1.8829013903339,0.467639200914562,1.66401899060155,1.5248949861699,0.902413194768621,1.555696384044,1.10346097739534,-2.49874108780584,0.0980566315209304,-1.40516366266899,1.10310924357152,-0.309811814669372,0.0900751236564911,0.174045479368863,-0.154134497716858,0.269927278132091,0.0744654398412945,0.554803823381236,-0.161496778809773,0.354427936157698,0.360709293415281,-0.384233583950536,-0.420607994354786,-0.406575226860607,-0.751933101221989,-0.492528834037636,0.218942457104061,0.688533945807403,0.352156592818758,0.219938626309065,1.11036520291053,0.313419265684556,0.202489884349449,0.501265228473254,0.867303421998738,-0.0335549916487603,-0.294078229349749,-0.0761549338123573,0.107184332366481,-0.0597330517268758,0.678673703577891,0.746308438020487,-0.0275991667885591,-0.168065457488785,1.75569675286673,1.3284074192901,-0.0242595806184152,0.0706649850990502,0.101056218721534,0.502078188320333,-0.475524955465409,0.119790711161143,0.12956514103856,0.649160864937598,-0.373154497314728,-0.438948549984199,0.0149756258226192,-0.416303875507576,-0.532409109992032,0.5523108312625,-0.0258823040716371,-0.0460631311551422,0.0999035876932809,0.312028794396163,0.0634354575736736,0.0186426135814081,0.156012117052958,0.346845199478746,0.026988283677742,0.00895916610622827,0.148124864445012,0.0662942029484179,0.0350486250152657,-0.723242747265651,0.103602483768245,0.773469722509579,0.202090208752621,0.456559749805259,-0.362211885611922,0.0507592691128032,-0.00188415919030793,-0.159015061125824,0.652552812938624,-0.225325262811912,0.251741809835997,0.0330555699789917,-0.085993942292768,-0.224460651158607,0.254681883245418,-0.362350671789054,-0.101024420591833,-0.389458289254529,-0.413993538950173,0.00467962813119027,-0.0724777540863271,0.158724627413802,-0.663032047646781,0.0135199782357453,-0.194190796026784,-0.260982462468534,0.0531371487816497,-0.225723107130162,-0.225228957403558,-0.368178146948763,0.365062896494831,0.0215062542206054,0.111111528781951,0.174628606835715,-0.290061202422101,-0.277619616911592,-0.235180744979903,-0.114276707565944,-0.0820611316346696,2,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491754_16.077",0.88180582526345,-2.55333733461693,1.56425796473721,2.41155396676023,-1.68377229021289,0.568529723859115,1.72010569591213,0.551603388462531,-4.79713569309723,1.82084441655394,0.921262385700129,1.77643533062915,-0.145508122927228,-2.4325592854726,-2.38932660765368,0.406696577331098,-0.903050189892541,-1.26742972769621,0.104467661201885,1.23867876594902,-0.202322545303533,-2.38899934831103,0.379936525803958,-0.592417450007485,1.97613898721899,-1.40885356307988,0.161123064048543,1.82838020990916,-0.163119614610491,0.486352157179367,-0.187879683824111,0.479009819448091,2.51810746740708,-0.681960025343954,0.774120328728579,-0.772822384661341,0.79079376771266,1.38839777094551,-0.29750356533095,-0.702428789779634,-0.273360991254269,-0.375612342769113,-0.324434997938267,-0.495349126451709,-0.17655634783327,0.267387889446932,-0.245117326521883,-0.257313802348523,0.68673751933399,0.868934360033095,-0.480373687184312,1.13747506768953,-0.764448261022712,-0.00211473602092233,0.724394542030379,0.1460089539809,-0.960785573109409,-0.462346274566098,-1.1523945853219,-0.441437387624253,0.00144891512377484,0.947632397737282,0.249623353729822,-0.45095079305132,-0.840889829870011,-0.577304531406693,0.849654453048642,0.13699039466251,-0.195285709724598,0.58132212951663,-0.258980992539693,0.445985353969751,1.16825790035154,-0.426715936325105,-0.0431319752534592,0.546963284354407,-0.462065136555132,-0.0190320519230315,0.00639069375296536,-0.69011948493531,0.995790106636235,0.304955672023013,-0.207611103304742,0.0181199182422751,0.101352991405852,-0.452061435971886,0.294271241425959,-0.0848706836085539,-0.113682047930048,0.062479014423248,0.320852975360401,0.071250115977313,0.0978188347805638,-0.408399920276611,-0.0706560731305992,-0.230963702022971,-0.32263131292124,0.522718236653923,-0.105970252037899,0.316311458849674,-0.0896100501997161,0.145002776974331,0.136040911184704,-0.368794987990846,-0.036961497738309,0.382748554142333,-0.0703438060755181,-0.0770526379200957,0.208250160856761,-0.221583736227934,0.485883892124069,0.265778847736137,0.0153551534904527,-0.00479921648612111,0.0485047052096936,0.0734386410127027,-0.0120739372209271,-0.0941639828435444,-0.330764162218665,0.0504627440878373,-0.0280191726224795,-0.0302488105335833,2,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491755_16.082",0.10097334528772,1.53810058868665,-0.415957215518497,0.900999127258739,-5.2901115809112,0.438766406047844,2.08615319906938,-2.67388790615804,1.20387244724567,1.64970319894091,0.923219646133508,-0.563982352400509,-0.366690039430827,-0.0207093424973239,-0.558791094516768,0.822070177170724,0.556683727069552,1.60976493064005,-0.75515662709807,0.418819457759578,1.00230648721021,0.706549494594971,-0.249121997783926,-2.89362865224297,1.13385631968431,-0.0709401464619318,-1.67017083207142,-1.60968704809879,-0.082192060090811,-0.245942467320489,-0.637576831258656,0.307316432014591,1.28765536429963,0.147791950000063,1.85026831832691,-0.864595045035281,-0.152082165129688,-0.905975140769857,-0.566270852679549,1.57858764562304,-0.657409105491007,-0.481462487322761,0.138713221586414,-0.0103999230826727,-0.47438311902066,1.05236134317388,-0.178803702473608,0.224252452285953,-0.638570412884922,-0.562406307878678,0.111402197120428,0.457171199816214,-0.179621262266854,0.385327600125633,1.15917936644006,0.236032744803402,0.23132406600271,0.516468346230145,-0.112899482523045,-0.271350720875518,0.0729773734388721,-0.764702852710286,-0.332961993300385,0.148114666934676,-0.218303104939603,-0.261799510974866,-0.514280258950403,-0.830726873517652,0.475339777530311,0.961281077427362,0.123191233287199,0.521967288587676,-0.253934450025307,-0.180054973448458,0.428388953088555,-0.40964927713594,0.0691421544401692,-0.178204948099837,-0.0539331180096368,-0.118093220445083,-0.689812629374118,-0.436155355532576,0.318113008829881,-0.210990406985186,0.0483761326926461,-0.340592336379252,0.137413726921492,-0.147182216643302,-0.20821651890294,-0.460402866343644,-0.208782694332927,-0.00577003811467738,0.290769520534268,-0.135845822080208,-0.228001075282851,-0.301809881031757,0.173376123604408,0.0126739560837284,0.221333894282866,-0.710165273050035,0.271580920289312,-0.231117714081944,0.396182055846839,-0.19490211812039,-0.19165648594894,-0.0175968314103183,0.142935299759594,-0.120909583101725,-0.113147215534866,-0.0157667376087175,-0.221900943164051,-0.117139319998996,-0.343330516973919,-0.0128086697103212,-0.387108601435426,-0.0705070287882723,-0.143874399855279,-0.143678423682964,-0.159270159954357,0.0509538586286452,-0.318721633833619,0.0812607716014464,6,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491756_16.086",0.968103918164475,0.0926936343245713,-0.234622688829523,1.36294417296,-2.35790135654028,0.275125888353322,3.79294657827976,-2.5835989650658,2.13367033105324,0.219342004731124,0.418016915295839,-0.123453076213619,1.29943005801529,-1.8443242658084,0.504496504536531,1.07112123653047,0.250189752962848,0.772948861424976,1.01592603446016,1.04940086321771,0.806849996078835,0.460221008252787,0.801462462586416,-0.870414930808919,1.24989036883882,2.53475383222094,-0.52721991023412,-1.64327936018783,-0.819558009478563,-1.17878917296392,-1.48028273079993,-0.084772069550782,-0.535382469818454,1.59719779795434,-0.313669627963193,-0.703584343816725,-1.1524784176206,-0.549969380380195,0.021402562940181,1.19267707564207,-1.17196289471021,0.725289362248092,-0.728519185841582,0.0500990940871126,-1.08256354735182,0.768983660805678,-0.706287374237291,1.74954514798868,-0.0390911485818549,0.848624439620138,-0.234560861670798,-0.174325902879662,0.150026380704614,1.34537212274799,-0.373773823724075,-1.18846602639194,-0.709675550782909,1.36479331003011,-0.986948658733198,1.87850659925159,-1.00774676972332,0.674277022054247,-1.43081710561819,-0.543035640217046,-0.175882403976674,0.857824665609962,-0.181805255347846,0.189532261279802,-0.327172975294584,0.124384153358284,0.116075663190753,-0.338864039218494,0.61395216644662,0.239208470072894,-0.530653228381755,-0.191912936944324,-0.255411908752032,0.646135244679564,0.478236071745241,0.323601286762555,0.231107742648793,-0.344029177452869,-0.984226550423575,-0.842922098251623,-0.0765985539418477,-0.761597700037592,0.066143364418947,0.0655295023665178,-0.412993061824898,-0.0522955332826311,-0.155246979272047,-0.064182329967157,0.654202011238502,0.358660638730238,-0.123860063669882,-0.0356103509575746,0.256016655366248,0.0226576417850816,-0.885612921593138,-0.432334575466983,-0.543766418796067,0.0853407665317183,0.075142558296981,0.455387418531724,0.302208510560223,-0.242056855539659,-0.12990101590014,-0.313982640327388,0.0258532344204436,0.341559952990617,-0.1977394382102,-0.605797984240189,-0.20584108044885,-0.0973327688496358,-0.0573803754278198,-0.0129983436384693,-0.207469192070411,-0.135465862352867,-0.0116218898680215,0.200231389413321,-0.123188175518198,0.0662968836761022,6,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491757_16.089",-1.32552908596735,1.61796016791926,1.24306600875888,-1.98105368015458,-1.54438839612008,1.9888436803227,1.09426313277802,2.69737976306336,-3.32195345974464,2.17216572543004,-0.467651353788175,-0.256951482223258,-0.314058405863403,-0.859034200021686,-1.69241633914915,-1.79117732340387,0.754367975439541,1.54468719306223,0.802192052853639,1.00660132931326,-0.0984243681304836,1.31484146414642,-1.70994380966848,-0.367986120719269,0.552261872609636,-1.05027073533348,-1.5393583664882,-0.335078265925731,-0.559617069095592,0.0396683427447926,-2.19814920352246,0.932459598556194,-1.69102963749229,1.59920225529096,0.97908231835556,1.31321375740434,-0.25485846107554,0.779597789520213,0.227316756962681,0.0710248417445084,0.0940968759872891,-0.227917115522485,-1.42649820868056,1.19780535266397,-0.450052346988172,-0.249209145942927,0.495982283868585,0.312987597826502,-0.17509970776846,0.33207192743742,0.304102978174985,0.216092885389606,-0.299033297392083,0.689093652522197,0.0658785528153979,-0.245455863125402,0.389125468492437,-0.376111613562184,-0.208169819983308,0.23143992328994,0.34631214341117,0.0885933458611612,-1.81674998330301,-0.568124805422958,-0.043366486043527,0.597001410963879,-0.294324246624531,0.520557820270432,0.204115314967159,0.770376276052461,0.357841668792144,0.483502190817787,-0.538946043163964,-0.342203278582491,-0.241301669185319,-0.282598631025936,0.318432508561705,0.395747368124459,0.830801525164123,-0.042696857945761,-0.722807308168392,0.925381700835408,-0.156740231344935,0.0158671874328588,0.223392967024163,-0.187781195349222,-0.423002090561274,-0.146591020738879,-0.552798871142507,0.452644704388303,0.361048285804841,0.317046675567814,-0.197900201908865,0.360193784640837,-0.288607909741333,-0.0399219760539466,0.118682535955398,0.150494151640788,-0.0495111153852093,-0.308607595131017,0.185812223397273,-0.0213560074648362,-0.288607102435227,0.246604077291773,0.0668654859412082,0.251581259464526,0.00352831103602574,-0.206818811269011,-0.0639672277491912,0.159537351073604,0.3317761611872,0.0157871488630019,0.491379313618961,-0.0385359956961705,-0.200946554095158,-0.245058724072389,-0.0235576743853593,-0.0803434476188268,-0.251254270124661,0.0726617390280533,-0.0839795678421806,0.12783877881932,3,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491758_16.090",2.29362748306756,1.46951799291373,2.92995400560289,0.855650349948772,-1.94856306319571,0.613867701583973,2.43254319389132,-0.329392785579414,-2.24829369222062,-1.03619561243439,-0.339210397760736,-1.27911443112263,-2.25319031703359,-1.57492328827578,0.0473057313614327,-0.261190470291189,-0.349064849855435,-0.65681978691651,0.662525284596096,0.639788703461069,-0.0349582748021515,-1.29066860263697,0.707666829035865,-1.33286141184551,3.20723425997022,-0.145857468139456,-0.262175562785168,1.70239197779469,1.14874567239067,1.16082166185063,-0.130166353892191,0.682140530635213,0.662398082926784,0.0347632613745816,-0.512872197436889,0.784091292227678,0.215496733933181,0.817824136662858,1.12408579535951,-0.0960290968043882,0.409400978144408,-0.0192232813946357,-0.607824152192337,0.257306213616185,-0.147865244633115,-0.634996098455187,-0.208089361422808,0.447642681141368,0.661998841691866,0.799003052878648,0.158377030785827,-0.195401702427529,1.38921103055226,-0.679696266389461,0.0441587615666832,-0.54359069203646,0.364270280671578,0.447236315314072,0.316915824216682,0.531607182108599,0.0784894594953646,-0.436758828822518,-0.332620783638026,0.776830913461881,-0.631279067633074,0.162355154300835,-0.21256057530874,0.0678487071565283,-0.435814614233824,-0.461761765700668,0.541367856117276,1.12920910845608,-0.306639779108291,0.559857150689141,-0.181365476139635,0.0974323126296465,-0.279595928559002,0.332329837299007,0.613767866573944,0.924593917913196,-0.18264800844284,-0.145123016357842,0.240812424302645,0.52974006187563,-0.617205798357036,-0.180764302058856,0.0365160072223625,-0.0807240787013264,0.0570527460669185,-0.096747186211891,0.200261381608564,-0.126613275913432,0.406214941625578,0.186292659545168,0.145875627606222,-0.254436042169074,-0.0384763014814715,0.22133984897466,0.00251074066373502,-0.304284175078688,0.229293339099133,-0.384708837168017,-0.261490838869811,0.339268846489728,-0.21935543280125,-0.430186804692937,0.370987239075649,-0.271892401713726,0.581492628542935,-0.345247960075338,0.104093898406983,-0.33251874620859,0.601398052872284,0.0926827303384079,0.246718673425597,0.0354743911841018,-0.112537442002645,0.206612576277957,-0.0782718801915935,-0.0696949469158387,0.284153996577003,-0.0229939989267205,3,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491759_16.092",-1.29582426950569,4.05937902015929,4.22054388178547,0.898707144932286,-0.747717887461292,4.85138763259546,-0.600879509640754,-1.00255768674567,-0.674088989137254,2.71440840428061,0.817675874625033,-1.8212419567819,-1.37163198685656,-0.0374105768319568,0.516587209374732,-1.59716125164306,0.92661924153924,-0.279821851121437,1.81777457876903,-1.65048810642775,-0.337588754872557,-0.0131980922823078,0.413705808190849,-2.58382407710393,-0.0311311962749606,0.652415172025707,-0.607443735408969,-0.0488334522001243,0.347303554866618,2.10854320485429,-0.244677482559764,1.25311142621928,-1.30059174310257,0.612463123557452,-0.17227983580124,-0.0615583597379894,0.369978788433211,0.84329877088311,-0.808903922731838,0.455908678071895,-0.390193104125445,-1.54097655995703,0.0245708854443341,-0.234709345099685,-1.18958128777526,0.00451091612201273,-0.548294234175969,0.607661024709841,-0.0716572665381865,-0.0679888737283514,0.36496400306762,-0.200029735776993,-1.35910596725416,-0.52121482350534,1.45990481522312,-0.89500348237935,-0.208000671719445,-0.431802839710054,-0.157481339358223,0.239025231440891,-1.25477384314482,0.619711031418444,-0.299565980356669,-0.50765493910306,0.724273505234561,-0.107034240422546,0.392183745124106,-0.370082423371297,-0.226454118037257,-0.309156976965885,0.421644176457377,-0.137783654260252,-0.60606102926697,0.169148601239941,0.00925828906385266,-0.493355957323199,-0.755508664613054,0.893760136350343,0.125980526144861,-0.396124189128916,-0.438690990955121,-0.180909733718239,-0.422173239641017,-0.522317442496691,-0.0045238193961611,0.527855503663901,-0.713487043989451,-0.408650933521454,0.0714199441186725,0.065480107599331,-0.00266387091308595,-0.0402701493946173,0.399386864972424,0.270307372463491,-0.171155260889591,0.303061842593007,0.265523683264522,0.563727689829008,-0.293420893329655,-0.469904579738549,0.117297743159884,0.516596895561761,-0.627532864422176,0.242581382387685,-0.428002996212013,-0.166781968863446,-0.356330282922559,-0.19267533660158,0.286781308910831,0.319174004368132,0.056571263268416,-0.0570392165944039,0.535568552655318,-0.26458457478542,0.240433624171862,0.346800048619619,-0.450339272342328,0.00343420939023732,-0.0838119184987345,-0.046973849050568,-0.0115157514988567,0.0883305171290653,3,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491760_16.094",2.43354599387262,0.605251100167202,3.01849571458537,3.15836449278888,1.57685809197563,4.47955099442047,0.733563116732907,0.993163645020733,1.261189637714,3.682621426747,0.131136079296814,0.308971176190722,1.37080545485683,0.296910081673821,0.814446163084002,-0.437010156956629,-0.305771010461381,2.91096145448133,0.0414925863181767,0.798221080918548,0.673834479190577,0.0280353704649661,1.06565092861177,1.08241873015303,-0.0712501853009154,0.504940992525284,-0.178491708038624,-0.0522474637827076,0.537370890244277,0.0736349136929819,-0.193164869201237,-0.0666110718833399,-0.476150184113325,0.877327661523183,0.406739917545858,-0.216403754697346,0.312932073197485,0.532065045939118,-0.479284762756718,-0.830086944780367,-1.33335346658725,-0.206577700874698,0.518007374544621,-0.0324358615531367,-0.263819487777817,-0.35295814413168,-0.335156890900794,0.749876080774299,-1.10079843682327,0.238794933611706,0.541764885093055,0.115917948645909,-0.043567089758561,0.868553073935735,0.955053704512224,0.360395821937271,-0.465343235298218,-0.115165120180489,0.166863945520426,-0.33652135205268,-0.501098409168179,0.0909469312215585,1.29266685350883,0.239953935154411,-0.730071869211606,0.220634565508021,-0.00322917102093159,-0.0939147367604671,0.146835743423369,-0.668487874450555,0.107065732717534,0.0330906471631758,1.15137085129426,-0.153877391628184,-0.442504542067432,-0.121290445477797,0.256790790853399,-0.497416174785479,0.846335861139293,-0.00533294673171174,0.86493505741472,0.0377671804788653,-0.227845749425983,0.226824691923194,-0.474043356968708,-0.601485201345731,-0.601878393421591,0.341497086010395,0.0486883582966468,-0.519917337318986,-0.155999677550656,0.427656537191541,0.19224716399059,0.0383390252274394,0.544029206613378,-0.0945254506508995,-0.0944207906789677,0.328836011049878,-0.790450473371046,-0.0263884134309367,0.104024402578554,-0.508240079203067,-0.431445688507314,-0.275955093966943,-0.221622735626263,0.272683961773808,-0.116358037956214,0.293781387262199,0.469196652725272,0.250848142648756,0.101809941726115,0.0393722503413831,-0.47717871628213,-0.00774202526154558,0.00937547180189241,0.0973174356828661,0.169479037887932,0.0367830884015362,-0.00644850489126555,-0.027722095074392,-0.0864065282883992,-0.0180053657408138,2,"Tumor","pediatric","9836/3 - Pre-B ALL","9836/3 - Pre-B ALL"
"GSM5491761_16.095",1.28145236245795,0.102613439936233,-3.12319533296057,-4.85634906796272,-1.35569239425326,6.19811351773866,0.246602207225804,2.128254957368,-1.54854448533837,-0.204506663101408,-0.603664003087951,-0.829870821507197,-1.2176156164811,0.400113099999535,0.00499320062499529,1.76850584324997,-1.42565948968133,-1.28061258699821,0.085179337064609,-0.263440616895677,-1.03693286934354,1.21541585327526,0.540704438974526,-0.772157463574039,0.474436181562446,0.384388720048879,1.07046787819365,-0.241088015340886,0.420864106022091,-1.5468047031027,-0.623918656023082,-0.0451283972313766,-0.0628089481367988,0.635908458826855,0.500648973119192,0.0434724193204322,-0.148690427039134,-1.063893921845,0.0448811466720363,0.786569980362363,-0.0110125364964043,-0.737570665806505,-1.04585685807139,0.225950825603171,0.841836289362144,-1.06878335212468,-0.0445023530553385,0.0736295812630089,-0.205710945117389,-0.220328213459938,-0.534592224406509,-0.648976352982858,0.0545492122262146,0.121961703154739,-0.541585548418055,0.840132013672159,-0.927622138036992,-0.515641796103133,-0.888091228964612,-0.136731324422039,-0.362351211854416,0.966241364635418,0.740712210305876,0.0543824222473615,-0.357542572382809,-0.130082394116629,-0.00999632105648032,0.509907437109906,0.192100934548065,-0.202853565006464,1.1691996430597,-0.0480563764190487,-0.137609174464149,-0.239565970419904,0.0792095220889301,-0.424332376949798,-0.557958523942412,0.121519379161907,0.345107924632792,0.0665578936390706,0.493477075017052,0.15064122763124,-0.037839131824276,-0.163732369998977,-0.430179681510372,-0.481734063994555,-0.486979127740236,0.191596297472197,-0.0883436233517117,0.372356762250945,0.104873930466171,0.757290550329592,-0.0573699867899309,-0.542809553767194,0.233501977993366,-0.450297879209713,-0.141205012763254,0.334368191973568,0.0747774503719836,-0.671098075101966,-0.0565979662743162,0.40059522818501,-0.394237766241868,-0.138950294190761,-0.0428815124592625,-0.211315393147256,-0.442775016322,0.200334448717447,0.249319876123812,0.22790453838076,0.2424606422561,0.124510657406325,0.0434030942433324,-0.124174917673853,0.0931987232096843,-0.138591175626836,0.0504058959995268,-0.302798453265903,0.167797877426555,-0.161691747645235,-0.0193216401947545,-0.0054888556231161,5,"Tumor","pediatric","9837/3 - Pre-T ALL","9837/3 - Pre-T ALL"
