"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"17","Famciclovir-112 mg/kg in Saline-Rat-Spleen-0.25d-up","11/321",0.0445300354982001,0.999676913184748,0,0,1.85177855274629,5.7619781499398,"EEF1G;CLIC5;ORM1;HLA-DMA;HLA-DMB;RAB4B;RASSF5;FXYD2;NPY;CCL5;PRG2"
"18","Tacrine-24 mg/kg in Water-Rat-Heart-5d-dn","10/283",0.0454372781772985,0.999676913184748,0,0,1.91009350039,5.90490584395477,"EIF4A1;CLIC5;S100A16;COL4A1;FBLIM1;SCHIP1;TXNIP;TIMM23;BVES;KCNK3"
"19","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-5d-dn","10/293",0.0549752985117988,0.999676913184748,0,0,1.84164658596287,5.34237974916861,"ORM1;HLA-DMB;RAB4B;RASSF5;EBF1;PRG2;LCN2;TXNIP;SCN4A;PGLYRP1"
"20","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-1d-up","10/295",0.0570300044838164,0.999676913184748,0,0,1.82853359814631,5.23724525643116,"EEF1G;CLIC5;ORM1;HLA-DMA;HLA-DMB;COL4A1;RASSF5;NPY;CCL5;PRG2"
"21","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-3d-up","11/336",0.0580399460916853,0.999676913184748,0,0,1.76493970893971,5.02411934534528,"EIF4A1;SPON1;ORM1;S100A16;COL4A1;NPY;FST;CCL5;TXNIP;PGLYRP1;ADAMTS9"
"22","Chlordiazepoxide-196 mg/kg in Water-Rat-Heart-5d-up","10/296",0.0580760175991515,0.999676913184748,0,0,1.82204587864965,5.18554708625727,"EIF4A1;HLA-DMB;S100A1;COL4A1;RASL10B;SCHIP1;CCL5;TXNIP;TIMM23;BVES"
"23","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-3d-up","10/299",0.061289130651088,0.999676913184748,0,0,1.80285210643636,5.03383849526699,"CLIC5;S100A1;RASL10B;P4HA2;FXYD2;LCN2;TXNIP;PTGDS;BVES;KCNK3"
"24","Nimodipine-1100 mg/kg in Corn Oil-Rat-Heart-3d-up","10/300",0.0623853045570399,0.999676913184748,0,0,1.79654242959383,4.98437319179958,"CLIC5;HLA-DMB;S100A1;COL4A1;P4HA2;FXYD2;SCHIP1;TXNIP;SCN7A;KCNK3"
"25","Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","10/301",0.0634940986460907,0.999676913184748,0,0,1.79027611822788,4.93544808370161,"EEF1G;ORM1;HLA-DMB;RAB4B;RASSF5;NPY;LCN2;TXNIP;SCN4A;PGLYRP1"
"26","Sertraline-210 mg/kg in Corn Oil-Rat-Heart-1d-up","10/303",0.0657496617488011,0.999676913184748,0,0,1.77787181586525,4.83919063334979,"EEF1G;EIF4A1;CLIC5;PHOSPHO1;MYBPC2;HLA-DMB;SCHIP1;TXNIP;BVES;KCNK3"
"27","Acyclovir-330 mg/kg in Saline-Rat-Spleen-0.25d-up","10/304",0.0668964841277431,0.999676913184748,0,0,1.77173295194088,4.79184465243682,"CLIC5;ORM1;CXCL9;HLA-DMB;RAB4B;RASSF5;FXYD2;NPY;PRG2;TXNIP"
"28","Baclofen-6.6 mg/kg in CMC-Rat-Heart-3d-up","10/304",0.0668964841277431,0.999676913184748,0,0,1.77173295194088,4.79184465243682,"EIF4A1;PHOSPHO1;COL4A1;SCHIP1;CCL5;TXNIP;TIMM23;GMPR;SCN7A;SCN4A"
"29","Diclofenac-10 mg/kg in Corn Oil-Rat-Liver-5d-up","10/305",0.0680560334062469,0.999676913184748,0,0,1.76563570743296,4.74501158550862,"EIF4A1;ORM1;HLA-DMA;ITIH3;HLA-DMB;S100A16;COL4A1;FXYD2;LCN2;TIMM23"
"30","1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","10/306",0.0692283324119877,0.999676913184748,0,0,1.75957966052306,4.69868487567803,"HLA-DMA;PHOSPHO1;HLA-DMB;RAB4B;RASSF5;CCL5;LCN2;TXNIP;PTGDS;PGLYRP1"
"31","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-1d-up","10/307",0.0704134024309001,0.999676913184748,0,0,1.75356439507383,4.65285806724065,"HLA-DMB;S100A16;COL4A1;RASSF5;NPY;PRG2;LCN2;TXNIP;PGLYRP1;ADAMTS9"
"32","Digitoxin-2.75 mg/kg in Corn Oil-Rat-Heart-1d-up","10/308",0.0716112631877113,0.999676913184748,0,0,1.74758950053366,4.60752480415982,"EIF4A1;CLIC5;ORM1;PHOSPHO1;S100A1;COL4A1;RASL10B;P4HA2;SCHIP1;KCNK3"
"33","Carvedilol-2000 mg/kg in Corn Oil-Rat-Heart-1d-up","10/309",0.0728219328287507,0.999676913184748,0,0,1.74165457184325,4.56267882850542,"EIF4A1;CLIC5;ORM1;ITIH3;S100A1;RASL10B;NPY;SCHIP1;SCN7A;KCNK3"
"34","Dexchlorpheniramine-3 mg/kg in Water-Rat-Heart-5d-up","10/310",0.0740454279509843,0.999676913184748,0,0,1.73575920934411,4.51831397782526,"CLIC5;HLA-DMB;COL4A1;FBLIM1;SCHIP1;TXNIP;TIMM23;SCN7A;BVES;KCNK3"
"35","Myrtecaine-140 mg/kg in Corn Oil-Rat-Heart-1d-up","10/310",0.0740454279509843,0.999676913184748,0,0,1.73575920934411,4.51831397782526,"EIF4A1;CLIC5;PHOSPHO1;COL4A1;NPY;SCHIP1;CCL5;TXNIP;TIMM23;SCN7A"
"36","Famotidine-1200 mg/kg in CMC-Rat-Heart-3d-up","10/311",0.0752817635685658,0.999676913184748,0,0,1.72990301868883,4.47442418409728,"CXCL9;HLA-DMB;COL4A1;SCHIP1;CCL5;LCN2;TXNIP;TIMM23;KCNA5;ADAMTS9"
"37","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","10/311",0.0752817635685658,0.999676913184748,0,0,1.72990301868883,4.47442418409728,"EIF4A1;HLA-DMB;S100A16;COL4A1;RASSF5;NPY;CCL5;PRG2;TXNIP;ADAMTS9"
"38","Propranolol-175 mg/kg in Water-Rat-Heart-5d-up","10/311",0.0752817635685658,0.999676913184748,0,0,1.72990301868883,4.47442418409728,"EIF4A1;PHOSPHO1;HLA-DMB;COL4A1;SCHIP1;CCL5;TXNIP;TIMM23;GMPR;BVES"
"39","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","10/312",0.0765309531286752,0.999676913184748,0,0,1.72408561075311,4.43100347153665,"EEF1G;HLA-DMA;HLA-DMB;RASSF5;NPY;CCL5;LCN2;TXNIP;SCN4A;PGLYRP1"
"40","Vinorelbine-1.5 mg/kg in Saline-Rat-Bone marrow-1d-up","9/272",0.077240816736322,0.999676913184748,0,0,1.7805715687477,4.55973618932032,"ORM1;S100A16;COL4A1;RASSF5;NPY;PRG2;TXNIP;SCN4A;ADAMTS9"
"41","Sotalol-2000 mg/kg in Water-Rat-Heart-5d-up","10/313",0.0777930084975287,0.999676913184748,0,0,1.71830660154964,4.38804595516182,"EIF4A1;CLIC5;HLA-DMB;COL4A1;CCL5;GMPR;SCN7A;KCNA5;SCN4A;ADAMTS9"
"42","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-3d-up","10/314",0.0790679399259666,0.999676913184748,0,0,1.71256561214357,4.3455458398194,"EEF1G;EIF4A1;ORM1;HLA-DMA;HLA-DMB;NPY;PRG2;LCN2;PGLYRP1;ADAMTS9"
"43","Valsartan-30 mg/kg in Corn Oil-Rat-Heart-1d-up","10/314",0.0790679399259666,0.999676913184748,0,0,1.71256561214357,4.3455458398194,"CLIC5;ORM1;PHOSPHO1;S100A1;RASL10B;P4HA2;SCHIP1;TXNIP;SCN7A;KCNK3"
"44","Aminocaproic Acid-2000 mg/kg in Water-Rat-Kidney-1d-up","9/276",0.0828045313669737,0.999676913184748,0,0,1.75353388909025,4.36853074244153,"EIF4A1;SPON1;CXCL9;HLA-DMB;S100A1;COL4A1;TBXA2R;FXYD2;FST"
"45","Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-3d-up","9/276",0.0828045313669737,0.999676913184748,0,0,1.75353388909025,4.36853074244153,"ORM1;CXCL9;ITIH3;HLA-DMB;COL4A1;FXYD2;CCL5;LCN2;TXNIP"
"46","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Spleen-1d-up","10/317",0.082970069646596,0.999676913184748,0,0,1.69556704742004,4.22073324335488,"CLIC5;ORM1;HLA-DMA;RAB4B;COL4A1;RASSF5;CCL5;EBF1;PRG2;TXNIP"
"47","Clemastine-5.4 mg/kg in CMC-Rat-Heart-5d-up","10/319",0.0856359867272563,0.999676913184748,0,0,1.68441804272542,4.13970946114337,"EEF1G;EIF4A1;CLIC5;PHOSPHO1;HLA-DMB;COL4A1;NPY;SCHIP1;CCL5;TXNIP"
"48","Procaine-2500 mg/kg in Water-Rat-Heart-5d-up","9/279",0.0871320139017286,0.999676913184748,0,0,1.73378136200717,4.23100024758441,"EIF4A1;CLIC5;COL4A1;NPY;CCL5;TXNIP;TIMM23;SCN7A;SCN4A"
"49","Vinblastine-0.3 mg/kg in Saline-Rat-Bone marrow-1d-up","10/321",0.0883535195801244,0.999676913184748,0,0,1.67341243358959,4.06038339825944,"ORM1;PHOSPHO1;HLA-DMB;RAB4B;S100A16;COL4A1;RASSF5;NPY;TXNIP;ADAMTS9"
"50","Alfacalcidol-0.043 mg/kg in CMC-Rat-Heart-3d-up","9/283",0.093107979798009,0.999676913184748,0,0,1.70811749470214,4.0550630516062,"EIF4A1;SPON1;CXCL9;COL4A1;CHD7;LCN2;TXNIP;SCN4A;KCNK3"
"51","Doxorubicin-3 mg/kg in Saline-Rat-Spleen-5d-up","9/283",0.093107979798009,0.999676913184748,0,0,1.70811749470214,4.0550630516062,"CLIC5;CXCL9;S100A16;COL4A1;RASSF5;NPY;CCL5;TXNIP;SCN7A"
"52","Amikacin-82 mg/kg in Saline-Rat-Bone marrow-3d-up","10/325",0.0939433537037286,0.999676913184748,0,0,1.65182047661832,3.90665998501652,"EEF1G;EIF4A1;ORM1;PHOSPHO1;NPY;PRG2;LCN2;TXNIP;SCN4A;PGLYRP1"
"53","Gabapentin-2500 mg/kg in Water-Rat-Heart-5d-up","10/325",0.0939433537037286,0.999676913184748,0,0,1.65182047661832,3.90665998501652,"EIF4A1;CLIC5;S100A1;COL4A1;FXYD2;NPY;CCL5;TXNIP;SCN7A;BVES"
"54","Doxorubicin-0.65 mg/kg in Saline-Rat-Spleen-1d-up","9/285",0.0961840252582502,0.999676913184748,0,0,1.69556451612903,3.97015073763275,"EEF1G;EIF4A1;ORM1;PHOSPHO1;COL4A1;CCL5;PRG2;TXNIP;TIMM23"
"55","Lacidipine-14 mg/kg in Corn Oil-Rat-Heart-3d-up","9/285",0.0961840252582502,0.999676913184748,0,0,1.69556451612903,3.97015073763275,"CLIC5;HLA-DMB;COL4A1;P4HA2;FXYD2;NPY;TXNIP;SCN7A;KCNK3"
"56","Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","9/285",0.0961840252582502,0.999676913184748,0,0,1.69556451612903,3.97015073763275,"EEF1G;CLIC5;HLA-DMA;HLA-DMB;RAB4B;RASSF5;CCL5;TXNIP;SCN7A"
"57","Carboplatin-14 mg/kg in Saline-Rat-Spleen-5d-up","9/286",0.0977440028257803,0.999676913184748,0,0,1.68935600326074,3.92843425150931,"CLIC5;HLA-DMA;CXCL9;HLA-DMB;RASSF5;FXYD2;CCL5;TXNIP;SCN4A"
"58","Valsartan-1000 mg/kg in Corn Oil-Rat-Heart-1d-up","9/287",0.0993185882660472,0.999676913184748,0,0,1.68319215595266,3.88720189137977,"CLIC5;ORM1;PHOSPHO1;S100A1;P4HA2;SCHIP1;TXNIP;SCN7A;KCNK3"
"59","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-0.25d-up","9/288",0.100907757478369,0.999676913184748,0,0,1.67707249392993,3.84644705544979,"ORM1;HLA-DMA;RASSF5;FXYD2;NPY;CCL5;PRG2;SCN7A;SCN4A"
"60","Digitoxin-1 mg/kg in Corn Oil-Rat-Heart-0.25d-up","9/290",0.10412974048339,0.999676913184748,0,0,1.66496383882447,3.76634409087897,"ORM1;PHOSPHO1;S100A1;COL4A1;P4HA2;SCHIP1;TXNIP;SCN7A;SCN4A"
"61","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-5d-up","9/291",0.105762495820779,0.999676913184748,0,0,1.65897391901167,3.72698329325822,"CLIC5;S100A1;RASL10B;P4HA2;FXYD2;LCN2;TXNIP;PTGDS;KCNK3"
"62","Sulindac-132 mg/kg in Corn Oil-Rat-Heart-3d-up","10/334",0.10727227589333,0.999676913184748,0,0,1.60518784732621,3.58339734013766,"CLIC5;SPON1;PHOSPHO1;CXCL9;COL4A1;RASSF5;LCN2;TXNIP;SCN7A;KCNK3"
"63","Pralidoxime Chloride-48 mg/kg in Saline-Rat-Heart-5d-up","9/292",0.107409718027488,0.999676913184748,0,0,1.65302633078764,3.688074677938,"EIF4A1;CXCL9;S100A16;COL4A1;FXYD2;SCHIP1;CCL5;TXNIP;TIMM23"
"64","Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn","8/251",0.108200312391464,0.999676913184748,0,0,1.71016891183707,3.80302407469505,"ORM1;HLA-DMB;RASSF5;EBF1;PRG2;LCN2;TXNIP;PGLYRP1"
"65","Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn","8/252",0.110012309470381,0.999676913184748,0,0,1.70307212235749,3.75895780064194,"HLA-DMB;RAB4B;RASSF5;EBF1;PRG2;LCN2;TXNIP;PGLYRP1"
"66","Azathioprine-20 mg/kg in Corn Oil-Rat-Spleen-3d-up","9/294",0.110747423746294,0.999676913184748,0,0,1.64125636672326,3.61158977573732,"EEF1G;CLIC5;HLA-DMB;RAB4B;COL4A1;RASSF5;NPY;PRG2;TXNIP"
"67","Catechol-195 mg/kg in Saline-Rat-Bone marrow-1d-up","9/295",0.112437832640201,0.999676913184748,0,0,1.63543311527182,3.57400162297976,"ORM1;HLA-DMB;S100A1;RASL10B;EBF1;LCN2;SCN4A;PTGDS;PGLYRP1"
"68","Ketoconazole-227 mg/kg in Corn Oil-Rat-Liver-3d-up","9/295",0.112437832640201,0.999676913184748,0,0,1.63543311527182,3.57400162297976,"EIF4A1;ORM1;CXCL9;ITIH3;SEMA6A;LCN2;TXNIP;TIMM23;SCN4A"
"69","Carmofur-201 mg/kg in CMC-Rat-Bone marrow-3d-dn","9/296",0.114142559129132,0.999676913184748,0,0,1.62965044396988,3.53684191791637,"ORM1;PHOSPHO1;RAB4B;RASSF5;EBF1;PRG2;LCN2;SCN4A;PGLYRP1"
"70","Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-3d-up","9/296",0.114142559129132,0.999676913184748,0,0,1.62965044396988,3.53684191791637,"HLA-DMB;RAB4B;S100A16;COL4A1;RASSF5;NPY;FST;TXNIP;PGLYRP1"
"71","Azathioprine-54 mg/kg in Water-Rat-Bone marrow-5d-up","9/298",0.117594793804025,0.999676913184748,0,0,1.61820515682554,3.46378515340436,"EIF4A1;SPON1;HLA-DMA;HLA-DMB;S100A16;RASSF5;NPY;LCN2;ADAMTS9"
"72","Indomethacin-9.6 mg/kg in Water-Rat-Heart-3d-up","9/299",0.119342211494926,0.999676913184748,0,0,1.61254171301446,3.42787697181419,"CLIC5;ORM1;PHOSPHO1;S100A16;NPY;LCN2;TXNIP;TIMM23;KCNK3"
"73","Tranilast-300 mg/kg in CMC-Rat-Heart-1d-up","9/299",0.119342211494926,0.999676913184748,0,0,1.61254171301446,3.42787697181419,"EEF1G;PHOSPHO1;S100A16;S100A1;SCHIP1;TXNIP;TIMM23;SCN4A;KCNK3"
"74","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-1d-up","9/300",0.121103765882804,0.999676913184748,0,0,1.60691719321583,3.39237498926908,"EEF1G;CLIC5;HLA-DMA;HLA-DMB;COL4A1;NPY;PRG2;TXNIP;SCN4A"
"75","Methotrexate-27 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","9/300",0.121103765882804,0.999676913184748,0,0,1.60691719321583,3.39237498926908,"ORM1;PHOSPHO1;COL4A1;RASSF5;NPY;LCN2;TXNIP;SCN4A;ADAMTS9"
"76","Azathioprine-20 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","9/303",0.126472738709825,0.999676913184748,0,0,1.59027320605662,3.28825322826065,"EIF4A1;ORM1;PHOSPHO1;HLA-DMB;RAB4B;COL4A1;RASSF5;LCN2;TXNIP"
"77","Bromisovalum-250 mg/kg in Corn Oil-Rat-Heart-3d-up","10/346",0.126642554693534,0.999676913184748,0,0,1.54689706071108,3.19648749818701,"EIF4A1;PHOSPHO1;S100A16;COL4A1;FBLIM1;TIMM23;GMPR;SCN4A;ADAMTS9;KCNK3"
"78","Pramoxine-526 mg/kg in Corn Oil-Rat-Heart-1d-up","8/261",0.127058281975426,0.999676913184748,0,0,1.64172556665854,3.38705942351045,"SPON1;PHOSPHO1;P4HA2;CHD7;TXNIP;SCN7A;SCN4A;KCNK3"
"79","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-1d-up","9/304",0.128290319888115,0.999676913184748,0,0,1.58480043739748,3.25432344919326,"CLIC5;ORM1;S100A1;RASL10B;P4HA2;TXNIP;PTGDS;BVES;KCNK3"
"80","Lacidipine-14 mg/kg in Corn Oil-Rat-Heart-1d-up","9/305",0.130121768307529,0.999676913184748,0,0,1.57936464690497,3.2207739827097,"EIF4A1;CLIC5;PHOSPHO1;COL4A1;P4HA2;SCHIP1;TXNIP;SCN7A;KCNK3"
"81","Nimodipine-10 mg/kg in Corn Oil-Rat-Heart-1d-up","7/222",0.132745783790044,0.999676913184748,0,0,1.68919288645691,3.4110199319972,"EIF4A1;S100A1;P4HA2;TXNIP;SCN7A;SCN4A;KCNK3"
"82","Rofecoxib-3 mg/kg in Corn Oil-Rat-Liver-1d-up","10/352",0.136997237137676,0.999676913184748,0,0,1.51928563547233,3.02002766086462,"ORM1;HLA-DMA;CXCL9;HLA-DMB;COL4A1;FXYD2;CCL5;LCN2;TXNIP;TIMM23"
"83","Leflunomide-30 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","9/309",0.137585016545488,0.999676913184748,0,0,1.55798387096774,3.09028165259178,"EEF1G;HLA-DMA;HLA-DMB;RASSF5;CCL5;PRG2;LCN2;TXNIP;PGLYRP1"
"84","Dexamethasone-1 mg/kg in Corn Oil-Rat-Heart-3d-dn","8/268",0.141211580318487,0.999676913184748,0,0,1.59694782429367,3.12601888835365,"PHOSPHO1;CXCL9;COL4A1;FBLIM1;SCHIP1;CCL5;SCN7A;KCNK3"
"85","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","9/311",0.141398209964916,0.999676913184748,0,0,1.54750587481307,3.02719259090613,"ORM1;PHOSPHO1;RAB4B;COL4A1;FXYD2;NPY;PRG2;LCN2;TXNIP"
"86","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-up","9/311",0.141398209964916,0.999676913184748,0,0,1.54750587481307,3.02719259090613,"EEF1G;SPON1;S100A16;COL4A1;NPY;FST;PRG2;TXNIP;ADAMTS9"
"87","Tobramycin-40 mg/kg in Saline-Rat-Kidney-28d-up","9/311",0.141398209964916,0.999676913184748,0,0,1.54750587481307,3.02719259090613,"EEF1G;EIF4A1;SPON1;HLA-DMB;S100A16;COL4A1;FBLIM1;RASSF5;LCN2"
"88","Oxcarbazepine-1600 mg/kg in CMC-Rat-Heart-3d-up","9/312",0.143324960627243,0.999676913184748,0,0,1.54231874800383,2.99617128776088,"EEF1G;SCHIP1;CCL5;TXNIP;TIMM23;GMPR;SCN7A;SCN4A;KCNK3"
"89","Epirubicin-2.7 mg/kg in Saline-Rat-Heart-1d-dn","9/313",0.145265051780606,0.999676913184748,0,0,1.53716574702886,2.96549287592652,"EEF1G;CXCL9;S100A16;COL4A1;CCL5;TXNIP;TIMM23;BVES;KCNK3"
"90","Ifosfamide-17 mg/kg in Saline-Rat-Spleen-0.25d-up","9/313",0.145265051780606,0.999676913184748,0,0,1.53716574702886,2.96549287592652,"EEF1G;CLIC5;HLA-DMA;HLA-DMB;RASSF5;NPY;CCL5;PRG2;TXNIP"
"91","Ifosfamide-17 mg/kg in Saline-Rat-Spleen-1d-up","9/313",0.145265051780606,0.999676913184748,0,0,1.53716574702886,2.96549287592652,"EEF1G;CLIC5;HLA-DMA;PHOSPHO1;COL4A1;RASSF5;CCL5;TXNIP;TIMM23"
"92","5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-5d-dn","9/314",0.147218409612041,0.999676913184748,0,0,1.53204653622422,2.93515299516638,"EIF4A1;ORM1;PHOSPHO1;RAB4B;EBF1;PRG2;LCN2;SCN4A;PGLYRP1"
"93","Digitoxin-2.75 mg/kg in Corn Oil-Rat-Heart-3d-up","9/314",0.147218409612041,0.999676913184748,0,0,1.53204653622422,2.93515299516638,"EEF1G;EIF4A1;CLIC5;ORM1;PHOSPHO1;S100A1;SCHIP1;SCN7A;KCNK3"
"94","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","9/314",0.147218409612041,0.999676913184748,0,0,1.53204653622422,2.93515299516638,"EEF1G;EIF4A1;HLA-DMB;COL4A1;NPY;CCL5;LCN2;TXNIP;PGLYRP1"
"95","Thioguanine-24 mg/kg in Corn Oil-Rat-Spleen-5d-up","9/315",0.14918495869222,0.999676913184748,0,0,1.52696078431373,2.9051473505505,"EEF1G;HLA-DMA;HLA-DMB;RAB4B;COL4A1;RASSF5;NPY;CCL5;TXNIP"
"96","Sulindac-132 mg/kg in Corn Oil-Rat-Heart-5d-up","8/272",0.149638367382482,0.999676913184748,0,0,1.57242667966529,2.98687759438237,"EIF4A1;CLIC5;PHOSPHO1;COL4A1;NPY;LCN2;TXNIP;KCNK3"
"97","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","9/316",0.151164621833524,0.999676913184748,0,0,1.5219081643375,2.87547171295149,"EEF1G;HLA-DMB;COL4A1;RASSF5;NPY;CCL5;LCN2;TXNIP;PGLYRP1"
"98","Droperidol-94 mg/kg in CMC-Rat-Heart-1d-dn","8/273",0.151782631174229,0.999676913184748,0,0,1.56641205928474,2.95316580276024,"S100A16;COL4A1;FBLIM1;SCHIP1;TXNIP;TIMM23;SCN7A;KCNK3"
"99","Famotidine-1200 mg/kg in CMC-Rat-Heart-5d-dn","8/273",0.151782631174229,0.999676913184748,0,0,1.56641205928474,2.95316580276024,"EEF1G;PHOSPHO1;S100A16;FBLIM1;SCHIP1;TXNIP;SCN7A;KCNK3"
