"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"20","Nintedanib","9/219",0.0686003535005144,0.406428230840956,0,0,1.82857142857143,4.89957959532773,"DDR1;PDGFRA;INSR;BTK;CDK14;EPHA3;DCLK1;PTK2;FRK"
"21","Dasatinib","6/127",0.0744185195471138,0.406428230840956,0,0,2.11146150500217,5.48568351211836,"DDR1;PDGFRA;BTK;EPHA3;FRK;EPHB3"
"22","Imatinib","4/70",0.0785593424131034,0.406428230840956,0,0,2.57668386926029,6.55482863427204,"DDR1;PDGFRA;INSR;FRK"
"23","Sunitinib","10/265",0.0886840931400622,0.406428230840956,0,0,1.67300017352074,4.05313525874169,"DDR1;PDGFRA;EPHA7;INSR;BTK;CDK14;EPHA3;DCLK1;PTK2;FRK"
"24","Bosutinib","8/198",0.0893190527914549,0.406428230840956,0,0,1.79438905634129,4.33441936070583,"DDR1;PDGFRA;BTK;CDK14;EPHA3;PTK2;FRK;EPHB3"
"25","Fedratinib","10/273",0.102645200504415,0.406428230840956,0,0,1.62143746424846,3.6911649200508,"DDR1;PDGFRA;EPHA7;INSR;BTK;CDK14;EPHA3;DCLK1;PTK2;FRK"
"26","Dodecanoic Acid","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"FFAR1"
"27","Tiludronic Acid","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"MMP14"
"28","Trimetaphan","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"CHRNB4"
"29","Dexamethasone Palmitate","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"NR3C2"
"30","Dexamethasone Valerate","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"NR3C2"
"31","Dexamethasone Phosphate","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"NR3C2"
"32","Enoximone","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"PDE4B"
"33","Enprofylline","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"PDE4B"
"34","Erythromycin","1/5",0.110295941795558,0.406428230840956,0,0,10.5932754880694,23.3538095664481,"AOX1"
"35","Mezlocillin","2/26",0.120436702209359,0.406428230840956,0,0,3.53514492753623,7.48259719087298,"CNR1;ALOX5"
"36","Dequalinium","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"KCNN1"
"37","Gamolenic Acid","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"FFAR1"
"38","Tenidap","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"ALOX5"
"39","Salmeterol","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"AOX1"
"40","Osimertinib","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"INSR"
"41","Crisaborole","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"PDE4B"
"42","Brigatinib","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"INSR"
"43","Ripretinib","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"PDGFRA"
"44","Chlorzoxazone","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"NOS2"
"45","Mesalazine","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"ALOX5"
"46","Mestranol","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"CNR1"
"47","Enflurane","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"KCNK3"
"48","Rimonabant","1/6",0.130853213422608,0.406428230840956,0,0,8.47418655097614,17.2337760124958,"CNR1"
"49","Doconexent","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"FFAR1"
"50","Adenosine Phosphate","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"TRPM4"
"51","Amlexanox","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"PDE4B"
"52","Amrinone","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"PDE4B"
"53","Beclometasone Dipropionate","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"NR3C2"
"54","Acalabrutinib","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"BTK"
"55","Cannabidiol","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"CNR1"
"56","Mepivacaine","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"SCN4A"
"57","Desoxycortone","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"NR3C2"
"58","Milrinone","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"PDE4B"
"59","Gentisic Acid","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"ALOX5"
"60","Androstanolone","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"NR3C2"
"61","Pipecuronium","1/7",0.150936499763668,0.406428230840956,0,0,7.06146059291396,13.3524880269804,"CHRNB4"
"62","Infigratinib","2/31",0.160145788662916,0.406428230840956,0,0,2.92488755622189,5.35743083599594,"PDGFRA;INSR"
"63","Laropiprant","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"TBXA2R"
"64","Paraoxon","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"CNR1"
"65","Hexamethonium","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"CHRNB4"
"66","Iloprost","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"TBXA2R"
"67","Spironolactone","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"NR3C2"
"68","Budesonide","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"NR3C2"
"69","Tirabrutinib Hydrochloride","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"BTK"
"70","Zileuton","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"ALOX5"
"71","Capsaicin","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"ALOX5"
"72","Choline","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"CHRNB4"
"73","Dinoprost","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"TBXA2R"
"74","Phenytoin","1/8",0.17055670572313,0.406428230840956,0,0,6.05237062286954,10.7047519795553,"SCN4A"
"75","Linolenic Acid","1/9",0.189724485925273,0.406428230840956,0,0,5.29555314533623,8.8021748830917,"FFAR1"
"76","Riluzole","1/9",0.189724485925273,0.406428230840956,0,0,5.29555314533623,8.8021748830917,"KCNN1"
"77","Mecamylamine","1/9",0.189724485925273,0.406428230840956,0,0,5.29555314533623,8.8021748830917,"CHRNB4"
"78","Tubocurarine","2/36",0.201808639532942,0.406428230840956,0,0,2.49411764705882,3.99167407341895,"CHRNB4;KCNN1"
"79","Prednisolone Tebutate","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"NR3C2"
"80","Eslicarbazepine Acetate","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"SCN4A"
"81","Benzocaine","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"SCN4A"
"82","Lenvatinib","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"PDGFRA"
"83","Lamotrigine","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"SCN4A"
"84","Tivozanib","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"PDGFRA"
"85","Polatuzumab Vedotin","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"CD79B"
"86","Tocainide","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"SCN4A"
"87","Pralsetinib","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"DDR1"
"88","Mephenytoin","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"SCN4A"
"89","Varenicline","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"CHRNB4"
"90","Dexamethasone","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"NR3C2"
"91","Dronabinol","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"CNR1"
"92","Dronedarone","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"KCNA5"
"93","Phenazopyridine","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"SCN4A"
"94","Auranofin","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"ALOX5"
"95","Ethotoin","1/10",0.20845025056434,0.406428230840956,0,0,4.70691732947698,7.3807046535076,"SCN4A"
"96","Neratinib","4/102",0.210242618926384,0.406428230840956,0,0,1.73246591212904,2.701768613293,"INSR;BTK;STK32B;PTK2"
"97","Prednisolone","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"NR3C2"
"98","Alcuronium","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"CHRNB4"
"99","Glibenclamide","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"TRPM4"
"100","Hydralazine","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"AOX1"
"101","Bupropion","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"CHRNB4"
"102","Meclofenamic Acid","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"ALOX5"
"103","Vecuronium","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"CHRNB4"
"104","Zoledronic Acid","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"MMP14"
"105","Rufinamide","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"SCN4A"
"106","Felodipine","1/11",0.226744170890218,0.406428230840956,0,0,4.23600867678959,6.28595262969768,"AOX1"
"107","Amifampridine","2/40",0.235926948920525,0.407693641031934,0,0,2.23112128146453,3.22225911633216,"KCNS3;KCNA5"
"108","Guanidine","2/40",0.235926948920525,0.407693641031934,0,0,2.23112128146453,3.22225911633216,"KCNS3;KCNA5"
"109","Fampridine","2/40",0.235926948920525,0.407693641031934,0,0,2.23112128146453,3.22225911633216,"KCNS3;KCNA5"
"110","Acetylcholine","1/12",0.24461618461916,0.407693641031934,0,0,3.85071977913627,5.42206332307407,"CHRNB4"
"111","Lidocaine","1/12",0.24461618461916,0.407693641031934,0,0,3.85071977913627,5.42206332307407,"SCN4A"
"112","Losartan","1/12",0.24461618461916,0.407693641031934,0,0,3.85071977913627,5.42206332307407,"PDE4B"
"113","Medroxyprogesterone","1/12",0.24461618461916,0.407693641031934,0,0,3.85071977913627,5.42206332307407,"NR3C2"
"114","Menadione","1/12",0.24461618461916,0.407693641031934,0,0,3.85071977913627,5.42206332307407,"AOX1"
"115","Enoxolone","1/13",0.262076001363615,0.424282323677189,0,0,3.5296456977585,4.7266217437052,"ALOX5"
"116","Linoleic Acid","1/13",0.262076001363615,0.424282323677189,0,0,3.5296456977585,4.7266217437052,"FFAR1"
"117","Oleic Acid","1/13",0.262076001363615,0.424282323677189,0,0,3.5296456977585,4.7266217437052,"FFAR1"
"118","Choline Theophyllinate","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"PDE4B"
"119","Bufylline","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"PDE4B"
"120","Ibuprofen","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"ALOX5"
"121","Carbachol","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"CHRNB4"
"122","Cyclobenzaprine","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"AOX1"
"123","Vardenafil","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"PDE4B"
"124","Dinoprostone","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"TBXA2R"
"125","Orlistat","1/14",0.279133107682361,0.424282323677189,0,0,3.25796762890038,4.15738342251134,"CNR1"
"126","Amlodipine","1/15",0.295796772376388,0.432318359627029,0,0,3.02510071273629,3.68482266325681,"AOX1"
"127","Sulfasalazine","1/15",0.295796772376388,0.432318359627029,0,0,3.02510071273629,3.68482266325681,"ALOX5"
"128","Masoprocol","1/15",0.295796772376388,0.432318359627029,0,0,3.02510071273629,3.68482266325681,"ALOX5"
"129","Tretoquinol","1/15",0.295796772376388,0.432318359627029,0,0,3.02510071273629,3.68482266325681,"TBXA2R"
"130","Mifepristone","1/15",0.295796772376388,0.432318359627029,0,0,3.02510071273629,3.68482266325681,"NR3C2"
"131","Paracetamol","1/16",0.31207605130418,0.442495893640255,0,0,2.8232827187274,3.28773634750577,"CNR1"
"132","Procainamide","1/16",0.31207605130418,0.442495893640255,0,0,2.8232827187274,3.28773634750577,"SCN4A"
"133","Papaverine","1/16",0.31207605130418,0.442495893640255,0,0,2.8232827187274,3.28773634750577,"PDE4B"
"134","Perphenazine","1/16",0.31207605130418,0.442495893640255,0,0,2.8232827187274,3.28773634750577,"AOX1"
"135","Rosiglitazone","1/17",0.327979792384271,0.458207062889791,0,0,2.64669197396963,2.95054089659056,"FFAR1"
"136","Estradiol","1/17",0.327979792384271,0.458207062889791,0,0,2.64669197396963,2.95054089659056,"AOX1"
"137","Flufenamic Acid","1/19",0.358695041303995,0.496289629291568,0,0,2.35237406604001,2.41184847762962,"TRPM4"
"138","Ponatinib","1/20",0.373523247308917,0.496289629291568,0,0,2.22845073638543,2.19452265092866,"PDGFRA"
"139","Indomethacin","1/20",0.373523247308917,0.496289629291568,0,0,2.22845073638543,2.19452265092866,"NOS2"
"140","Lapatinib","1/20",0.373523247308917,0.496289629291568,0,0,2.22845073638543,2.19452265092866,"INSR"
"141","Cefapirin","1/20",0.373523247308917,0.496289629291568,0,0,2.22845073638543,2.19452265092866,"CNR1"
"142","Mibefradil","1/20",0.373523247308917,0.496289629291568,0,0,2.22845073638543,2.19452265092866,"SCN4A"
"143","Ethinylestradiol","1/20",0.373523247308917,0.496289629291568,0,0,2.22845073638543,2.19452265092866,"AOX1"
"144","Adenosine Triphosphate","1/21",0.388009320926656,0.50842600673148,0,0,2.11691973969631,2.0041427810185,"TRPM4"
"145","Tacrine","1/21",0.388009320926656,0.50842600673148,0,0,2.11691973969631,2.0041427810185,"AOX1"
"146","Progesterone","1/22",0.40216113942881,0.50940410994316,0,0,2.01601074269187,1.83638907702431,"NR3C2"
"147","Quinidine","1/22",0.40216113942881,0.50940410994316,0,0,2.01601074269187,1.83638907702431,"KCNA5"
"148","Sevoflurane","1/22",0.40216113942881,0.50940410994316,0,0,2.01601074269187,1.83638907702431,"KCNK3"
"149","Montelukast","1/22",0.40216113942881,0.50940410994316,0,0,2.01601074269187,1.83638907702431,"ALOX5"
"150","Ondansetron","1/22",0.40216113942881,0.50940410994316,0,0,2.01601074269187,1.83638907702431,"AOX1"
"151","Halothane","1/23",0.415986399170258,0.519982998962822,0,0,1.92427529086965,1.68778707925363,"KCNK3"
"152","Desflurane","1/23",0.415986399170258,0.519982998962822,0,0,1.92427529086965,1.68778707925363,"KCNK3"
"153","Ibrutinib","1/24",0.429492619602862,0.526474824029315,0,0,1.84051683485806,1.55551413073057,"BTK"
"154","Isoflurane","1/24",0.429492619602862,0.526474824029315,0,0,1.84051683485806,1.55551413073057,"KCNK3"
"155","Dipyridamole","1/24",0.429492619602862,0.526474824029315,0,0,1.84051683485806,1.55551413073057,"PDE8B"
"156","Pazopanib","3/105",0.438507302555288,0.534079406958363,0,0,1.24541842880943,1.02669656704992,"DDR1;PDGFRA;FRK"
"157","Mepacrine","1/25",0.442687147401816,0.535736038256974,0,0,1.76373825018077,1.43725614071668,"AOX1"
"158","Metoclopramide","1/26",0.455577160583715,0.544400380571734,0,0,1.69310195227766,1.33110012706009,"AOX1"
"159","Mitoxantrone","1/26",0.455577160583715,0.544400380571734,0,0,1.69310195227766,1.33110012706009,"BTK"
"160","Domperidone","1/27",0.468169672004199,0.555951485504987,0,0,1.62789921575171,1.23545260121563,"AOX1"
"161","Nicotine","1/28",0.480471533467455,0.567016095396375,0,0,1.56752631156102,1.14897687234887,"CHRNB4"
"162","Sildenafil","1/29",0.492489439316831,0.574067444602441,0,0,1.51146575766966,1.07054438519047,"PDE4B"
"163","Maprotiline","1/29",0.492489439316831,0.574067444602441,0,0,1.51146575766966,1.07054438519047,"AOX1"
"164","Nortriptyline","1/30",0.504229929911919,0.580628404140998,0,0,1.45927144887426,0.999196585365298,"AOX1"
"165","Orphenadrine","1/30",0.504229929911919,0.580628404140998,0,0,1.45927144887426,0.999196585365298,"SCN4A"
"166","Quercetin","3/119",0.520923289550222,0.596237500087603,0,0,1.09432048681542,0.713663824881626,"NOS2;ALOX5;PTK2"
"167","Tofacitinib","1/32",0.526904079338585,0.599471707031923,0,0,1.36498495556644,0.874596037397011,"DCLK1"
"168","Loperamide","1/33",0.537850081070945,0.60815928954717,0,0,1.32226138828633,0.820034008356177,"AOX1"
"169","Gefitinib","2/78",0.540941683860378,0.60815928954717,0,0,1.11338672768879,0.684113570917481,"EPHA3;FRK"
"170","Promethazine","1/35",0.558989739361074,0.621099710401194,0,0,1.24435370677555,0.723746181116656,"AOX1"
"171","Quetiapine","1/35",0.558989739361074,0.621099710401194,0,0,1.24435370677555,0.723746181116656,"AOX1"
"172","Promazine","1/36",0.569194907050168,0.628761815927511,0,0,1.20873876665634,0.681163410237499,"AOX1"
"173","Nifedipine","1/37",0.579164421318582,0.635748325543029,0,0,1.17510243432152,0.641804365254946,"KCNA5"
"174","Flunarizine","1/38",0.588903712081963,0.635748325543029,0,0,1.14328428211292,0.605360550651824,"CNR1"
"175","Afatinib","1/38",0.588903712081963,0.635748325543029,0,0,1.14328428211292,0.605360550651824,"FRK"
"176","Olanzapine","1/38",0.588903712081963,0.635748325543029,0,0,1.14328428211292,0.605360550651824,"AOX1"
"177","Amitriptyline","1/39",0.598418084643287,0.637930481799988,0,0,1.11314076949423,0.571559527728514,"AOX1"
"178","Raloxifene","1/40",0.607712722135778,0.637930481799988,0,0,1.08454307803549,0.540159939246274,"AOX1"
"179","Ketoconazole","1/40",0.607712722135778,0.637930481799988,0,0,1.08454307803549,0.540159939246274,"AOX1"
"180","Clomipramine","1/40",0.607712722135778,0.637930481799988,0,0,1.08454307803549,0.540159939246274,"AOX1"
"181","Verapamil","1/40",0.607712722135778,0.637930481799988,0,0,1.08454307803549,0.540159939246274,"AOX1"
"182","Axitinib","2/98",0.664908444345561,0.694135189151959,0,0,0.880525362318841,0.359347617898246,"DDR1;PDGFRA"
"183","Thioridazine","1/49",0.682274725507184,0.708372665827131,0,0,0.880784526391902,0.33674407584353,"AOX1"
"184","Clozapine","1/50",0.689632173380234,0.712120179033937,0,0,0.862765062641109,0.320600827526201,"AOX1"
"185","Econazole","1/59",0.748650561965823,0.768884360937872,0,0,0.728551125738649,0.210903124558323,"CNR1"
"186","Miconazole","1/61",0.760162563586593,0.776510145599208,0,0,0.704193781634129,0.193106109634808,"CNR1"
"187","Tamoxifen","1/62",0.765719722981413,0.778003996612131,0,0,0.692614060666406,0.184885755362874,"AOX1"
"188","Ruxolitinib","2/123",0.780349465728967,0.788651055789914,0,0,0.697700323392023,0.173039047978888,"EPHA3;DCLK1"
"189","Chlorpromazine","1/80",0.846402080701027,0.850880398588334,0,0,0.534309014525385,0.0891017771158789,"AOX1"
"190","Midostaurin","3/205",0.85572966113002,0.85572966113002,0,0,0.625639034491684,0.0974750427889482,"DDR1;PDGFRA;FRK"
