"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"25","Spironolactone-300 mg/kg in CMC-Rat-Kidney-1d-up","10/262",0.103220671920193,0.999865496565294,0,0,1.61975383373688,3.67827652588309,"ENPEP;DST;FXYD2;EPHX2;EHHADH;MGST1;HMGA2;ACP5;XYLB;MGLL"
"26","Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-3d-up","10/264",0.107074528688847,0.999865496565294,0,0,1.60683304417456,3.59003484485173,"SPON2;FXYD2;TCF7;FGL2;CYP1B1;HMGA2;ACP5;SCN7A;PTPN7;ATP1B1"
"27","Tenidap-75 mg/kg in Corn Oil-Rat-Kidney-3d-up","11/300",0.111369879133983,0.999865496565294,0,0,1.55392707851218,3.41071201614338,"DPP4;ENPEP;ANXA1;HPGD;FXYD2;EPHX2;RIPK4;FGL2;MGST1;DSTN;XYLB"
"28","Tegafur-175 mg/kg in Water-Rat-Bone marrow-5d-dn","11/303",0.117058294820558,0.999865496565294,0,0,1.53772213012244,3.2985419413289,"DPP4;PKIB;ANXA1;IGFBP5;VWF;MGST1;CYP1B1;DSTN;HMGA2;ACP5;PTPN7"
"29","Penicillin G-243 mg/kg in Saline-Rat-Kidney-5d-up","11/304",0.118990489807676,0.999865496565294,0,0,1.53239422331399,3.26202552236633,"ANXA1;IGFBP5;HPGD;FXYD2;EPHX2;EHHADH;RIPK4;MGST1;DSTN;ATP1B1;SLC4A4"
"30","Clofibrate-500 mg/kg in Corn Oil-Rat-Liver-0.25d-up","10/270",0.119124079839651,0.999865496565294,0,0,1.56926336375489,3.33874847729649,"SPON2;VWF;EPHX2;KYNU;EHHADH;MGST1;HMGA2;ATP1B1;SLC4A4;XYLB"
"31","CerIVastatin-7 mg/kg in Corn Oil-Rat-Kidney-5d-up","11/306",0.122908655994353,0.999865496565294,0,0,1.52184677390334,3.19026844489212,"ENPEP;IGFBP5;DST;EHHADH;MGST1;HMGA2;PDLIM5;SLC4A4;XYLB;MGLL;BMPR1A"
"32","Vinorelbine-1.5 mg/kg in Saline-Rat-Bone marrow-1d-up","10/272",0.123301635076211,0.999865496565294,0,0,1.55712252555311,3.25924680444694,"CPA3;GJA1;VWF;FGL2;ARHGEF3;DSTN;HMGA2;ACP5;ATP1B1;LAT"
"33","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-5d-up","10/274",0.127558741601915,0.999865496565294,0,0,1.5451656394453,3.18177155779645,"SPON2;PKIB;CD8A;CD5;HMGA2;ACP5;SCN7A;PTPN7;ATP1B1;LAT"
"34","Azithromycin-225 mg/kg in Water-Rat-Liver-3d-dn","10/276",0.131894726355695,0.999865496565294,0,0,1.5333885561361,3.10626371103009,"DPP4;EPHX2;KYNU;MGST1;CIB2;HMGA2;ATP1B1;XYLB;RCBTB2;SLC19A2"
"35","Daunorubicin-4 mg/kg in Saline-Rat-Kidney-14d-dn","10/279",0.138544979779151,0.999865496565294,0,0,1.51605128851364,2.99656670221028,"DPP4;ENPEP;IGFBP5;EHHADH;ARHGEF3;HMGA2;ATP1B1;SLC4A4;XYLB;MGLL"
"36","Methotrexate-27 mg/kg in Corn Oil-Rat-Liver-3d-dn","11/315",0.141415251211699,0.999865496565294,0,0,1.47610068164041,2.88733363569242,"DPP4;ENPEP;KYNU;EHHADH;TCEA3;MGST1;CIB2;HMGA2;XYLB;RCBTB2;SLC19A2"
"37","Rifabutin-1500 mg/kg in CMC-Rat-Kidney-3d-up","11/315",0.141415251211699,0.999865496565294,0,0,1.47610068164041,2.88733363569242,"DPP4;ANXA1;EPHX2;FGL2;MGST1;KCTD1;HMGA2;ACP5;ATP1B1;SLC4A4;XYLB"
"38","Hydroxyurea-59 mg/kg in Saline-Rat-Spleen-0.25d-up","10/282",0.145368321503536,0.999865496565294,0,0,1.49909646061815,2.89098445168611,"CPA3;SPON2;ANXA1;IGFBP5;VWF;FGL2;MGST1;DSTN;HMGA2;PTPN7"
"39","6-Mercaptopurine-25 mg/kg in Corn Oil-Rat-Kidney-3d-up","10/284",0.150011898838834,0.999865496565294,0,0,1.48799950513423,2.82279556692989,"ENPEP;IGFBP5;DST;HMGA2;MLLT3;PDLIM5;SLC4A4;XYLB;MGLL;BMPR1A"
"40","Glycine-2000 mg/kg in CMC-Rat-Kidney-1d-dn","9/250",0.151519217987774,0.999865496565294,0,0,1.52196187485196,2.87200721405814,"DPP4;ENPEP;IGFBP5;DST;HMGA2;ATP1B1;SLC4A4;XYLB;MGLL"
"41","Sulindac-132 mg/kg in Corn Oil-Rat-Liver-5d-dn","11/321",0.154528811401424,0.999865496565294,0,0,1.44707896719403,2.70223867896382,"DPP4;ENPEP;EPHX2;KYNU;EHHADH;MGST1;DSTN;HMGA2;XYLB;RCBTB2;SLC19A2"
"42","Ampiroxicam-94 mg/kg in CMC-Rat-Kidney-3d-up","10/286",0.154730106488937,0.999865496565294,0,0,1.47706337509211,2.75630797757864,"DPP4;ANXA1;NR5A2;HPGD;RIPK4;DSTN;HMGA2;ATP1B1;XYLB;MGLL"
"43","6-Methoxy-2-Naphthylacetic Acid-360 mg/kg in Saline-Rat-Kidney-1d-dn","9/252",0.156599479339688,0.999865496565294,0,0,1.50927883486023,2.79829928232223,"DPP4;IGFBP5;DST;FXYD2;MGST1;HMGA2;ATP1B1;SLC4A4;XYLB"
"44","Simvastatin-15 mg/kg in Corn Oil-Rat-Kidney-3d-up","9/252",0.156599479339688,0.999865496565294,0,0,1.50927883486023,2.79829928232223,"DPP4;SPON2;IGFBP5;FXYD2;EPHX2;MGST1;DSTN;PTPN7;SLC4A4"
"45","Lead(IV) Acetate-600 mg/kg in Saline-Rat-Kidney-3d-dn","9/253",0.159170491180807,0.999865496565294,0,0,1.50301528437251,2.76221049692917,"DPP4;IGFBP5;DST;FXYD2;TCEA3;MGST1;HMGA2;SLC4A4;XYLB"
"46","Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Heart-5d-up","10/288",0.159521926506832,0.999865496565294,0,0,1.46628459943909,2.69147373475384,"SMPD3;IGFBP5;DST;FGL2;HMGA2;SCN7A;ATP1B1;PDLIM5;SLC4A4;BMPR1A"
"47","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Spleen-0.25d-up","10/288",0.159521926506832,0.999865496565294,0,0,1.46628459943909,2.69147373475384,"SPON2;PKIB;ANXA1;CD8A;FXYD2;HMGA2;ACP5;SCN7A;PTPN7;LAT"
"48","Cholecalciferol-8 mg/kg in CMC-Rat-Kidney-3d-up","11/324",0.161310975848541,0.999865496565294,0,0,1.43298535506671,2.61436893270506,"ANXA1;DST;EHHADH;FGL2;MGST1;KCTD1;DSTN;HMGA2;ATP1B1;SLC4A4;MGLL"
"49","Leflunomide-30 mg/kg in Corn Oil-Rat-Kidney-0.25d-dn","9/255",0.164373408467381,0.999865496565294,0,0,1.49064095292116,2.69152300597851,"IGFBP5;DST;HPGD;EPHX2;DSTN;HMGA2;ATP1B1;SLC4A4;MGLL"
"50","Clofibrate-500 mg/kg in Corn Oil-Rat-Liver-1d-up","10/290",0.164386287829543,0.999865496565294,0,0,1.4556598062954,2.6282464856343,"SPON2;EPHX2;KYNU;EHHADH;TCEA3;MGST1;CIB2;HMGA2;SLC4A4;XYLB"
"51","123-Trichloropropane-108 mg/kg in CMC-Rat-Kidney-1d-dn","11/326",0.165913972011086,0.999865496565294,0,0,1.42373875240117,2.55744179760953,"ANXA1;IGFBP5;DST;USP20;FXYD2;EHHADH;MGST1;DSTN;ATP1B1;XYLB;MGLL"
"52","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Kidney-3d-dn","8/221",0.166048623257724,0.999865496565294,0,0,1.52968443572829,2.74650958451507,"DPP4;ANXA1;IGFBP5;FXYD2;EPHX2;MGST1;HMGA2;SLC4A4"
"53","Nimodipine-10 mg/kg in Corn Oil-Rat-Heart-1d-up","8/222",0.168905093394672,0.999865496565294,0,0,1.52245751015419,2.7075662960397,"SPON2;ANXA1;IGFBP5;EPHX2;FGL2;HMGA2;SCN7A;PCSK6"
"54","Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Kidney-1d-up","10/292",0.169322067700441,0.999865496565294,0,0,1.44518571943743,2.56658141050821,"SPON2;IGFBP5;DST;VWF;FGL2;DSTN;HMGA2;PTPN7;ATP1B1;SLC4A4"
"55","Aldosterone-0.065 mg/kg in Saline-Rat-Kidney-5d-dn","10/293",0.171816374988902,0.999865496565294,0,0,1.44000419236989,2.53632108613888,"ENPEP;ANXA1;IGFBP5;DST;FXYD2;EHHADH;MGST1;HMGA2;ATP1B1;MGLL"
"56","Ampiroxicam-94 mg/kg in CMC-Rat-Kidney-5d-up","11/329",0.172938512806867,0.999865496565294,0,0,1.41008692865441,2.47444756666432,"ANXA1;DST;HPGD;EPHX2;EHHADH;RIPK4;FGL2;MGST1;DSTN;HMGA2;SLC4A4"
"57","Carbon Tetrachloride-1175 mg/kg in Corn Oil-Rat-Kidney-3d-dn","11/329",0.172938512806867,0.999865496565294,0,0,1.41008692865441,2.47444756666432,"DPP4;ENPEP;IGFBP5;EPHX2;MGST1;DSTN;HMGA2;ATP1B1;SLC4A4;XYLB;MGLL"
"58","Lead (II) Acetate-2 mg/kg in Saline-Rat-Kidney-28d-dn","10/296",0.179403142696204,0.999865496565294,0,0,1.42467701789736,2.44776580971572,"DPP4;IGFBP5;EPHX2;EHHADH;TCEA3;ACP5;ATP1B1;SLC4A4;XYLB;MGLL"
"59","N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-3d-up","11/332",0.180104201477649,0.999865496565294,0,0,1.39669027918328,2.39423398926571,"PKIB;GJA1;ANXA1;CD8A;LCK;TCF7;FGL2;DSTN;ACP5;PTPN7;ETS1"
"60","Meloxicam-33 mg/kg in Corn Oil-Rat-Kidney-5d-up","9/261",0.180456019481875,0.999865496565294,0,0,1.45469646632437,2.49083048579873,"GJA1;ENPEP;ANXA1;FGL2;KCTD1;ACP5;ATP1B1;SLC4A4;XYLB"
"61","Vecuronium Bromide-0.05 mg/kg in Saline-Rat-Liver-3d-up","9/261",0.180456019481875,0.999865496565294,0,0,1.45469646632437,2.49083048579873,"DPP4;ENPEP;DST;EPHX2;KYNU;DSTN;HMGA2;ATP1B1;SLC19A2"
"62","Bezafibrate-617 mg/kg in Corn Oil-Rat-Liver-1d-up","10/298",0.184545947424689,0.999865496565294,0,0,1.41463629943503,2.39053278282216,"SPON2;PKIB;VWF;EPHX2;EHHADH;MGST1;CIB2;HMGA2;PTPN7;SLC4A4"
"63","Cloxacillin-1200 mg/kg in Water-Rat-Kidney-5d-dn","10/298",0.184545947424689,0.999865496565294,0,0,1.41463629943503,2.39053278282216,"DPP4;ENPEP;IGFBP5;FXYD2;DSTN;ATP1B1;SLC4A4;XYLB;MGLL;BMPR1A"
"64","Hydroxyurea-400 mg/kg in Saline-Rat-Spleen-1d-up","10/300",0.189755193074023,0.999865496565294,0,0,1.40473407364115,2.3346968205595,"SPON2;ANXA1;LCK;CD5;FGL2;DSTN;HMGA2;ACP5;PTPN7;ETS1"
"65","Nitrazepam-310 mg/kg in CMC-Rat-Liver-3d-up","10/300",0.189755193074023,0.999865496565294,0,0,1.40473407364115,2.3346968205595,"DPP4;SULT1B1;ANXA1;PLEKHF1;EHHADH;TCEA3;CYP1B1;HMGA2;ATP1B1;SLC19A2"
"66","Sulfamethoxazole-1000 mg/kg in Water-Rat-Kidney-1d-up","10/301",0.192384308492386,0.999865496565294,0,0,1.3998340031452,2.30729081505056,"DPP4;ENPEP;IGFBP5;FXYD2;MGST1;DSTN;HMGA2;ACP5;SLC4A4;XYLB"
"67","Cisplatin-1.17 mg/kg in Saline-Rat-Spleen-3d-up","9/266",0.19437761882576,0.999865496565294,0,0,1.42602479413628,2.33576090953133,"SPON2;PKIB;LCK;TCF7;FGL2;HMGA2;ACP5;PTPN7;ETS1"
"68","Chlorobenzene-500 mg/kg in CMC-Rat-Kidney-3d-up","10/302",0.195029521516203,0.999865496565294,0,0,1.39496749477595,2.28021992040306,"EPHX2;KYNU;EHHADH;FGL2;MGST1;HMGA2;ATP1B1;SLC4A4;XYLB;MGLL"
"69","Etodolac-24 mg/kg in CMC-Rat-Liver-5d-dn","10/302",0.195029521516203,0.999865496565294,0,0,1.39496749477595,2.28021992040306,"DPP4;ENPEP;EPHX2;KYNU;EHHADH;MGST1;HMGA2;XYLB;RCBTB2;SLC19A2"
"70","Sulindac-64 mg/kg in Corn Oil-Rat-Liver-5d-dn","10/303",0.197690655754109,0.999865496565294,0,0,1.39013420489385,2.25347957551546,"ANXA1;EPHX2;KYNU;EHHADH;MGST1;DSTN;HMGA2;ATP1B1;RCBTB2;SLC19A2"
"71","1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Kidney-1d-dn","9/268",0.200072088771823,0.999865496565294,0,0,1.41486608928469,2.27662923720627,"DPP4;ENPEP;IGFBP5;HPGD;EPHX2;MGST1;ATP1B1;SLC4A4;XYLB"
"72","CerIVastatin-7 mg/kg in Corn Oil-Rat-Kidney-1d-up","9/268",0.200072088771823,0.999865496565294,0,0,1.41486608928469,2.27662923720627,"ENPEP;IGFBP5;DST;HMGA2;PDLIM5;SLC4A4;XYLB;MGLL;BMPR1A"
"73","Dexamethasone-1 mg/kg in Corn Oil-Rat-Heart-3d-dn","9/268",0.200072088771823,0.999865496565294,0,0,1.41486608928469,2.27662923720627,"GJA1;ENPEP;IGFBP5;FBLIM1;HMGA2;SCN7A;PCSK6;ATP1B1;ETS1"
"74","Cisplatin-0.5 mg/kg in Saline-Rat-Kidney-5d-up","10/304",0.200367532380182,0.999865496565294,0,0,1.38533379453476,2.22706529144142,"ENPEP;ANXA1;IGFBP5;HPGD;EPHX2;EHHADH;MGST1;HMGA2;ACP5;MGLL"
"75","Cisplatin-2 mg/kg in Saline-Rat-Kidney-1d-dn","8/233",0.201741210274977,0.999865496565294,0,0,1.44720112517581,2.31663547971222,"DPP4;IGFBP5;MGST1;HMGA2;ATP1B1;SLC4A4;XYLB;MGLL"
"76","Nabumetone-2500 mg/kg in Corn Oil-Rat-Kidney-1d-up","11/341",0.202412672745453,0.999865496565294,0,0,1.35796178343949,2.16927161198228,"DPP4;ENPEP;ANXA1;VWF;EPHX2;EHHADH;MGST1;HMGA2;ACP5;ATP1B1;XYLB"
"77","Gabapentin-100 mg/kg in Water-Rat-Heart-3d-up","10/305",0.203059969994194,0.999865496565294,0,0,1.38056592933065,2.20097265138719,"ENPEP;ANXA1;IGFBP5;VWF;TCEA3;FGL2;DSTN;HMGA2;SCN7A;ATP1B1"
"78","Dobutamine-43 mg/kg in Saline-Rat-Heart-3d-up","10/306",0.205767784853954,0.999865496565294,0,0,1.37583027943197,2.17519730811957,"ANXA1;IGFBP5;VWF;FXYD2;FGL2;MGST1;CYP1B1;HMGA2;PTPN7;ATP1B1"
"79","Phenylbutazone-368 mg/kg in CMC-Rat-Kidney-3d-dn","10/306",0.205767784853954,0.999865496565294,0,0,1.37583027943197,2.17519730811957,"DPP4;ENPEP;IGFBP5;DST;FXYD2;MGST1;DSTN;HMGA2;PDLIM5;SLC4A4"
"80","Cisplatin-2 mg/kg in Saline-Rat-Spleen-3d-up","9/270",0.205835790553705,0.999865496565294,0,0,1.40387839906685,2.21907768032965,"SPON2;PKIB;CD5;TCF7;FGL2;ARHGEF3;HMGA2;PTPN7;LAT"
"81","Cromolyn-1500 mg/kg in Water-Rat-Kidney-5d-dn","9/270",0.205835790553705,0.999865496565294,0,0,1.40387839906685,2.21907768032965,"HPGD;FXYD2;RIPK4;DSTN;HMGA2;PTPN7;ATP1B1;SLC4A4;XYLB"
"82","Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-1d-dn","10/308",0.211228799389576,0.999865496565294,0,0,1.3664543282903,2.12458146690921,"SPON2;PKIB;CD8A;LCK;FXYD2;CYP1B1;HMGA2;PTPN7;ETS1;MYO1G"
"83","Ritonavir-1200 mg/kg in CMC-Rat-Kidney-5d-up","10/308",0.211228799389576,0.999865496565294,0,0,1.3664543282903,2.12458146690921,"RIMS2;DPP4;ENPEP;ANXA1;EPHX2;EHHADH;FGL2;DSTN;HMGA2;ATP1B1"
"84","44'-Methylenedianiline-81 mg/kg in Corn Oil-Rat-Kidney-3d-up","9/272",0.211666878492526,0.999865496565294,0,0,1.39305782200822,2.16305878686801,"ENPEP;IGFBP5;DST;HMGA2;PDLIM5;SLC4A4;XYLB;MGLL;BMPR1A"
"85","Bromisovalum-250 mg/kg in Corn Oil-Rat-Kidney-1d-up","9/272",0.211666878492526,0.999865496565294,0,0,1.39305782200822,2.16305878686801,"IGFBP5;DST;MGST1;HMGA2;PDLIM5;SLC4A4;XYLB;MGLL;BMPR1A"
"86","Tolazamide-1500 mg/kg in CMC-Rat-Heart-5d-up","9/272",0.211666878492526,0.999865496565294,0,0,1.39305782200822,2.16305878686801,"GJA1;ENPEP;IGFBP5;DST;HMGA2;SCN7A;PDLIM5;SLC4A4;BMPR1A"
"87","Diethanolamine-620 mg/kg in Water-Rat-Kidney-1d-dn","7/201",0.2125321708576,0.999865496565294,0,0,1.46791101465003,2.27329787537209,"ANXA1;IGFBP5;DST;HMGA2;PDLIM5;SLC4A4;XYLB"
"88","Vancomycin-160 mg/kg in Saline-Rat-Kidney-1d-dn","9/273",0.214607103452389,0.999865496565294,0,0,1.38770901403037,2.13560971983495,"DPP4;IGFBP5;DST;TCEA3;ACP5;ATP1B1;SLC4A4;XYLB;MGLL"
"89","Carboplatin-5 mg/kg in Saline-Rat-Kidney-5d-up","10/310",0.21674905945068,0.999865496565294,0,0,1.35720338983051,2.07518434471022,"ENPEP;ANXA1;IGFBP5;EPHX2;EHHADH;MGST1;HMGA2;SLC4A4;XYLB;MGLL"
"90","Pergolide-1.1 mg/kg in CMC-Rat-Liver-1d-dn","10/310",0.21674905945068,0.999865496565294,0,0,1.35720338983051,2.07518434471022,"ENPEP;EPHX2;KYNU;TCEA3;MGST1;CIB2;DSTN;HMGA2;RCBTB2;SLC19A2"
"91","Gentamicin-40 mg/kg in Saline-Rat-Kidney-28d-dn","9/274",0.217563463053517,0.999865496565294,0,0,1.38240057441462,2.10852677924961,"DPP4;ENPEP;EPHX2;TCEA3;ACP5;ATP1B1;SLC4A4;ETS1;ASRGL1"
"92","Flurbiprofen-10 mg/kg in CMC-Rat-Kidney-3d-up","10/311",0.219530922972349,0.999865496565294,0,0,1.35262402162284,2.05093264401885,"EPHX2;EHHADH;TCEA3;FGL2;HMGA2;ACP5;ATP1B1;PDLIM5;SLC4A4;XYLB"
"93","Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-up","10/311",0.219530922972349,0.999865496565294,0,0,1.35262402162284,2.05093264401885,"CPA3;GJA1;ENPEP;IGFBP5;FGL2;MGST1;ACP5;ATP1B1;FSTL1;LAT"
"94","Oxybutynin-230 mg/kg in Water-Rat-Heart-1d-up","9/275",0.220535714700804,0.999865496565294,0,0,1.37713204787868,2.08180449289825,"ANXA1;IGFBP5;FBLIM1;FGL2;DSTN;HMGA2;SCN7A;ATP1B1;FSTL1"
"95","Oxymetazoline-0.5 mg/kg in Water-Rat-Heart-5d-up","9/275",0.220535714700804,0.999865496565294,0,0,1.37713204787868,2.08180449289825,"GJA1;IGFBP5;DST;HMGA2;SCN7A;PDLIM5;SLC4A4;FBN1;BMPR1A"
"96","Acetazolamide-47 mg/kg in Corn Oil-Rat-Kidney-1d-up","10/312",0.222327013323726,0.999865496565294,0,0,1.34807498035694,2.02697355877284,"CPA3;ANXA1;IGFBP5;HPGD;LCK;FXYD2;MGST1;DSTN;HMGA2;PTPN7"
"97","Alfacalcidol-0.043 mg/kg in CMC-Rat-Heart-5d-up","9/276",0.22352361329988,0.999865496565294,0,0,1.37190298596099,2.05543748517579,"GJA1;ENPEP;IGFBP5;DST;EPHX2;TCEA3;HMGA2;SCN7A;SLC4A4"
"98","Thalidomide-113 mg/kg in CMC-Rat-Kidney-3d-up","9/276",0.22352361329988,0.999865496565294,0,0,1.37190298596099,2.05543748517579,"ENPEP;IGFBP5;DST;EPHX2;HMGA2;PDLIM5;SLC4A4;MGLL;BMPR1A"
"99","Mitomycin C-1.7 mg/kg in Saline-Rat-Spleen-3d-up","10/313",0.225137131403216,0.999865496565294,0,0,1.34355596576607,2.00330319703914,"SPON2;LCK;CD5;TCF7;FGL2;HMGA2;ACP5;PTPN7;ETS1;LAT"
